latitude,longitude,frp,bright_ti4,bright_ti5,daynight,satellite,confidence,acq_date,acq_time,dist_refinery,dist_oil_gas,dist_mining,dist_industry,dist_power_plant,dist_forest,dist_agriculture,dist_refinery_m,dist_factory,dist_industrial_zone,dist_oil_gas_m,dist_mining_m,dist_forest_m,dist_agriculture_m,dist_powerplant,has_refinery_5km,has_powerplant_5km,has_factory_5km,has_forest_5km,has_agriculture_5km,has_industrial_2km,count_ind_5km,count_ref_5km,count_forest_5km,count_agriculture_5km
8.55763,80.62587,7.3,339.42,308.82,D,N,n,2026-08-31,807,514.265,966.428,864.19,458.001,482.427,351.394,488.797,514.265,458.001,458.001,966.428,864.19,351.394,488.797,482.427,0,0,0,0,0,0,0,0,0,0
8.56241,80.85677,6.27,347.43,309.81,D,N,n,2026-08-31,807,516.232,963.275,877.039,461.071,486.374,363.444,491.133,516.232,461.071,461.071,963.275,877.039,363.444,491.133,486.374,0,0,0,0,0,0,0,0,0,0
8.57523,80.74078,0.92,334.55,302.39,D,N,n,2026-08-31,807,513.406,963.096,869.076,457.683,482.565,355.746,488.117,513.406,457.683,457.683,963.096,869.076,355.746,488.117,482.565,0,0,0,0,0,0,0,0,0,0
8.5921,80.41267,9.48,348.81,308.67,D,N,n,2026-08-31,807,509.22,965.622,849.053,452.074,475.632,337.617,483.47,509.22,452.074,452.074,965.622,849.053,337.617,483.47,475.632,0,0,0,0,0,0,0,0,0,0
8.59252,80.60977,3.19,336.11,302.77,D,N,n,2026-08-31,807,510.266,962.783,859.952,453.946,478.326,347.136,484.78,510.266,453.946,453.946,962.783,859.952,347.136,484.78,478.326,0,0,0,0,0,0,0,0,0,0
8.59517,80.82677,24.38,344.09,307.19,D,N,n,2026-08-31,807,512.22,959.953,872.198,456.933,482.149,358.62,487.077,512.22,456.933,456.933,959.953,872.198,358.62,487.077,482.149,0,0,0,0,0,0,0,0,0,0
8.61153,80.51681,5.45,338.01,310.3,D,N,l,2026-08-31,807,507.527,961.946,852.92,450.81,474.818,340.597,481.912,507.527,450.81,450.81,961.946,852.92,340.597,481.912,474.818,0,0,0,0,0,0,0,0,0,0
8.6128,80.70208,4.65,334.35,307.32,D,N,l,2026-08-31,807,508.844,959.393,863.288,452.957,477.714,350.014,483.499,508.844,452.957,452.957,959.393,863.288,350.014,483.499,477.714,0,0,0,0,0,0,0,0,0,0
8.61921,81.14049,9.6,350.21,312.03,D,N,n,2026-08-31,807,514.745,954.626,878.793,461.182,487.487,375.43,490.199,514.745,461.182,461.182,954.626,878.793,375.43,490.199,487.487,0,0,0,0,0,0,0,0,0,0
8.6213,80.7978,6.63,348.51,306.04,D,N,n,2026-08-31,807,508.97,957.368,868.042,453.555,478.682,354.488,483.783,508.97,453.555,453.555,957.368,868.042,354.488,483.783,478.682,0,0,0,0,0,0,0,0,0,0
8.62135,80.97601,1.17,335.68,304.01,D,N,n,2026-08-31,807,511.515,955.637,878.62,457.031,482.796,364.942,486.647,511.515,457.031,457.031,955.637,878.62,364.942,486.647,482.796,0,0,0,0,0,0,0,0,0,0
8.62952,80.56754,3.18,333.65,303.3,D,N,n,2026-08-31,807,505.85,959.259,854.039,449.357,473.585,341.339,480.307,505.85,449.357,449.357,959.259,854.039,341.339,480.307,473.585,0,0,0,0,0,0,0,0,0,0
8.63006,80.57103,2.36,332.78,301.35,D,N,n,2026-08-31,807,505.814,959.152,854.184,449.337,473.579,341.463,480.276,505.814,449.337,449.337,959.152,854.184,341.463,480.276,473.579,0,0,0,0,0,0,0,0,0,0
8.63045,80.70648,4.17,339.82,310.42,D,N,l,2026-08-31,807,506.934,957.389,861.871,451.078,475.862,348.545,481.599,506.934,451.078,451.078,957.389,861.871,348.545,481.599,475.862,0,0,0,0,0,0,0,0,0,0
8.63466,80.53464,3.24,338.93,306.44,D,N,n,2026-08-31,807,505.064,959.145,851.7,448.43,472.524,339.179,479.476,505.064,448.43,448.43,959.145,851.7,339.179,479.476,472.524,0,0,0,0,0,0,0,0,0,0
8.6401,80.65864,15.49,339.77,303.83,D,N,n,2026-08-31,807,505.405,956.905,858.206,449.329,473.93,345.035,479.997,505.405,449.329,449.329,956.905,858.206,345.035,479.997,473.93,0,0,0,0,0,0,0,0,0,0
8.65994,80.76608,2.09,334.64,305.82,D,N,l,2026-08-31,807,504.32,953.441,862.548,448.773,473.805,349.01,479.088,504.32,448.773,448.773,953.441,862.548,349.01,479.088,473.805,0,0,0,0,0,0,0,0,0,0
8.66698,80.36886,3.35,337.97,307.33,D,N,n,2026-08-31,807,500.776,958.068,839.434,443.473,466.865,328.044,474.976,500.776,443.473,443.473,958.068,839.434,328.044,474.976,466.865,0,0,0,0,0,0,0,0,0,0
8.67386,80.74609,6.91,338.19,307.61,D,N,n,2026-08-31,807,502.552,952.128,860.069,446.915,471.88,346.557,477.29,502.552,446.915,446.915,952.128,860.069,346.557,477.29,471.88,0,0,0,0,0,0,0,0,0,0
8.68129,81.15162,6.41,341.5,311.49,D,N,n,2026-08-31,807,508.187,947.662,871.818,454.769,481.161,370.582,483.69,508.187,454.769,454.769,947.662,871.818,370.582,483.69,481.161,0,0,0,0,0,0,0,0,0,0
8.6821,80.75552,5.09,349.96,308.89,D,N,n,2026-08-31,807,501.748,951.109,859.844,446.162,471.169,346.3,476.502,501.748,446.162,446.162,951.109,859.844,346.3,476.502,471.169,0,0,0,0,0,0,0,0,0,0
8.74873,80.32748,3.57,338.49,305.13,D,N,n,2026-08-31,807,491.613,949.754,829.285,434.162,457.394,317.887,465.768,491.613,434.162,434.162,949.754,829.285,317.887,465.768,457.394,0,0,0,0,0,0,0,0,0,0
8.78987,80.99559,12.29,343.59,307.86,D,N,n,2026-08-31,807,493.33,936.788,861.219,439.128,465.094,350.726,468.554,493.33,439.128,439.128,936.788,861.219,350.726,468.554,465.094,0,0,0,0,0,0,0,0,0,0
8.80894,80.39244,3.36,341.51,306.81,D,N,n,2026-08-31,807,485.056,942.073,827.069,427.87,451.42,314.864,459.29,485.056,427.87,427.87,942.073,827.069,314.864,459.29,451.42,0,0,0,0,0,0,0,0,0,0
8.85911,80.74155,16.02,349.7,311.49,D,N,n,2026-08-31,807,482.012,931.697,842.413,426.474,451.545,328.735,456.778,482.012,426.474,426.474,931.697,842.413,328.735,456.778,451.545,0,0,0,0,0,0,0,0,0,0
8.90582,80.40517,4.3,338.33,305.91,D,N,n,2026-08-31,807,474.327,931.212,818.512,417.213,440.861,305.855,448.582,474.327,417.213,417.213,931.212,818.512,305.855,448.582,440.861,0,0,0,0,0,0,0,0,0,0
8.91568,80.42508,28.96,341.63,314.07,D,N,l,2026-08-31,807,473.302,929.811,818.697,416.275,440.02,305.886,447.584,473.302,416.275,416.275,929.811,818.697,305.886,447.584,440.02,0,0,0,0,0,0,0,0,0,0
8.97013,80.69147,6.62,345.28,311.26,D,N,n,2026-08-31,807,469.176,920.036,829.058,413.449,438.394,315.371,443.875,469.176,413.449,413.449,920.036,829.058,315.371,443.875,438.394,0,0,0,0,0,0,0,0,0,0
8.9767,80.37984,6.26,336.51,308.02,D,N,l,2026-08-31,807,466.372,923.827,810.321,409.166,432.724,297.574,440.597,466.372,409.166,409.166,923.827,810.321,297.574,440.597,432.724,0,0,0,0,0,0,0,0,0,0
8.97723,80.38334,6.26,337.39,307.43,D,N,l,2026-08-31,807,466.323,923.712,810.469,409.131,432.707,297.698,440.553,466.323,409.131,409.131,923.712,810.469,297.698,440.553,432.707,0,0,0,0,0,0,0,0,0,0
9.02789,77.86799,11.75,345.65,311.04,D,N,n,2026-08-31,807,530.078,942.29,702.22,402.813,402.999,93.518,376.941,530.078,402.813,402.813,942.29,702.22,93.518,376.941,402.999,0,0,0,0,0,0,0,0,0,0
9.04133,80.45132,19.68,367.0,312.33,D,N,h,2026-08-31,807,459.45,915.571,808.267,402.573,426.499,294.975,433.776,459.45,402.573,402.573,915.571,808.267,294.975,433.776,426.499,0,0,0,0,0,0,0,0,0,0
9.11122,80.50833,5.42,339.2,310.26,D,N,l,2026-08-31,807,451.995,906.999,804.999,395.411,419.641,291.413,426.412,451.995,395.411,395.411,906.999,804.999,291.413,426.412,419.641,0,0,0,0,0,0,0,0,0,0
9.17411,80.12911,2.97,332.22,306.33,D,N,l,2026-08-31,807,444.559,906.742,777.422,386.392,407.943,265.811,418.501,444.559,386.392,386.392,906.742,777.422,265.811,418.501,407.943,0,0,0,0,0,0,0,0,0,0
9.17741,78.13036,6.86,346.2,304.75,D,N,n,2026-08-31,807,501.712,923.372,692.705,386.384,388.398,123.396,370.586,501.712,386.384,386.384,923.372,692.705,123.396,370.586,388.398,0,0,0,0,0,0,0,0,0,0
9.18498,80.30385,6.16,347.17,313.38,D,N,n,2026-08-31,807,443.082,902.251,786.185,385.586,408.849,273.189,417.216,443.082,385.586,385.586,902.251,786.185,273.189,417.216,408.849,0,0,0,0,0,0,0,0,0,0
9.19589,80.66298,1.84,337.37,309.9,D,N,l,2026-08-31,807,443.888,895.473,806.362,388.157,413.144,292.775,418.579,443.888,388.157,388.157,895.473,806.362,292.775,418.579,413.144,0,0,0,0,0,0,0,0,0,0
9.22821,77.66577,16.19,339.43,303.45,D,N,l,2026-08-31,807,522.472,922.548,675.999,380.607,380.625,76.406,347.92,522.472,380.607,380.607,922.548,675.999,76.406,347.92,380.625,0,0,0,0,0,0,0,0,0,0
9.26766,80.71529,6.53,340.77,307.73,D,N,n,2026-08-31,807,436.537,886.87,802.962,381.159,406.431,289.665,411.342,436.537,381.159,381.159,886.87,802.962,289.665,411.342,406.431,0,0,0,0,0,0,0,0,0,0
9.28584,80.72318,3.86,340.11,306.2,D,N,n,2026-08-31,807,434.623,884.763,801.783,379.308,404.629,288.569,409.449,434.623,379.308,379.308,884.763,801.783,288.569,409.449,404.629,0,0,0,0,0,0,0,0,0,0
9.39429,80.28052,3.06,338.13,306.48,D,N,n,2026-08-31,807,419.796,879.722,765.04,362.222,385.438,251.593,393.903,419.796,362.222,362.222,879.722,765.04,251.593,393.903,385.438,0,0,0,0,0,0,0,0,0,0
9.41306,80.4028,5.73,353.54,307.32,D,N,n,2026-08-31,807,417.944,875.488,770.495,360.943,384.823,256.807,392.224,417.944,360.943,360.943,875.488,770.495,256.807,392.224,384.823,0,0,0,0,0,0,0,0,0,0
9.41691,80.40578,5.73,332.41,303.93,D,N,l,2026-08-31,807,417.528,875.015,770.314,360.542,384.44,256.625,391.812,417.528,360.542,360.542,875.015,770.314,256.625,391.812,384.44,0,0,0,0,0,0,0,0,0,0
9.47052,78.63935,5.55,342.36,300.43,D,N,l,2026-08-31,807,448.259,888.659,678.113,357.685,366.666,161.675,366.258,448.259,357.685,357.685,888.659,678.113,161.675,366.258,366.666,0,0,0,0,0,0,0,0,0,0
9.77185,78.36581,3.64,340.43,303.44,D,N,n,2026-08-31,807,431.24,855.942,636.638,322.198,327.051,127.115,322.13,431.24,322.198,322.198,855.942,636.638,127.115,322.13,327.051,0,0,0,0,0,0,0,0,0,0
9.8061,77.88528,7.57,340.12,312.07,D,N,l,2026-08-31,807,455.641,855.995,618.324,316.297,316.605,74.373,295.693,455.641,316.297,316.297,855.995,618.324,74.373,295.693,316.605,0,0,0,0,0,0,0,0,0,0
9.80675,77.88925,7.57,344.35,314.76,D,N,l,2026-08-31,807,455.334,855.879,618.359,316.231,316.553,74.807,295.786,455.334,316.231,316.231,855.879,618.359,74.807,295.786,316.553,0,0,0,0,0,0,0,0,0,0
9.90981,78.52617,4.17,339.05,304.96,D,N,l,2026-08-31,807,409.432,840.02,627.974,309.019,316.278,135.661,318.457,409.432,309.019,309.019,840.02,627.974,135.661,318.457,316.278,0,0,0,0,0,0,0,0,0,0
9.98556,77.43252,5.73,336.54,304.75,D,N,l,2026-08-31,807,470.245,842.777,588.577,297.073,298.309,31.171,261.719,470.245,297.073,297.073,842.777,588.577,31.171,261.719,298.309,0,0,0,0,0,0,0,0,0,0
11.62862,78.61463,4.3,331.27,298.12,D,N,l,2026-08-31,807,248.663,648.741,458.254,117.716,138.485,13.227,177.536,248.663,117.716,117.716,648.741,458.254,13.227,177.536,138.485,0,0,0,0,0,0,0,0,0,0
11.52704,77.24921,3.56,330.49,299.28,D,N,l,2026-08-31,809,375.899,678.503,416.376,124.996,130.902,53.71,92.395,375.899,124.996,124.996,678.503,416.376,53.71,92.395,130.902,0,0,0,0,0,0,0,0,0,0
11.52934,77.24984,4.63,332.74,298.98,D,N,n,2026-08-31,809,375.714,678.239,416.139,124.743,130.656,53.572,92.194,375.714,124.743,124.743,678.239,416.139,53.572,92.194,130.656,0,0,0,0,0,0,0,0,0,0
11.73493,77.98431,3.07,331.16,299.52,D,N,n,2026-08-31,809,295.386,641.647,417.383,101.984,104.936,16.34,134.097,295.386,101.984,101.984,641.647,417.383,16.34,134.097,104.936,0,0,0,0,0,0,0,0,0,0
11.80935,77.92519,2.83,331.34,292.97,D,N,l,2026-08-31,809,296.471,634.252,407.287,93.867,95.439,25.577,124.702,296.471,93.867,93.867,634.252,407.287,25.577,124.702,95.439,0,0,0,0,0,0,0,0,0,0
11.99381,79.54753,8.02,350.08,310.35,D,N,n,2026-08-31,809,152.672,614.614,485.337,79.672,88.225,84.897,128.481,152.672,79.672,79.672,614.614,485.337,84.897,128.481,88.225,0,0,0,0,0,0,0,0,0,0
11.99713,79.547,8.02,346.13,308.36,D,N,n,2026-08-31,809,152.385,614.241,485.026,79.305,87.851,85.176,128.213,152.385,79.305,79.305,614.241,485.026,85.176,128.213,87.851,0,0,0,0,0,0,0,0,0,0
12.05555,79.07794,2.96,330.89,302.51,D,N,l,2026-08-31,809,179.413,602.453,447.033,72.043,87.295,52.216,159.022,179.413,72.043,72.043,602.453,447.033,52.216,159.022,87.295,0,0,0,0,0,0,0,0,0,0
12.58657,79.6415,4.02,349.15,307.62,D,N,n,2026-08-31,809,94.358,551.205,446.555,15.248,30.319,42.805,74.921,94.358,15.248,15.248,551.205,446.555,42.805,74.921,30.319,0,0,0,0,0,0,0,0,0,0
13.40939,80.26858,2.09,339.14,301.29,D,N,n,2026-08-31,809,25.744,446.521,378.712,11.634,14.825,23.981,29.201,25.744,11.634,11.634,446.521,378.712,23.981,29.201,14.825,0,0,0,0,0,0,0,0,0,0
13.81923,79.34404,13.51,351.56,293.93,D,N,n,2026-08-31,809,123.599,410.648,342.488,6.25,27.577,30.022,109.674,123.599,6.25,6.25,410.648,342.488,30.022,109.674,27.577,0,0,0,0,0,0,0,0,0,0
14.47656,78.25895,5.87,335.97,296.94,D,N,n,2026-08-31,809,261.445,335.519,205.464,1.453,2.659,74.538,148.171,261.445,1.453,1.453,335.519,205.464,74.538,148.171,2.659,0,1,1,0,0,1,2,0,0,0
27.71435,68.49007,28.78,350.78,304.87,D,N,n,2026-08-31,813,605.677,610.388,640.269,341.027,341.923,307.146,290.767,605.677,341.027,341.027,610.388,640.269,307.146,290.767,341.923,0,0,0,0,0,0,0,0,0,0
28.12977,76.78864,2.37,335.41,296.53,D,N,n,2026-08-31,813,147.287,888.018,403.97,0.376,19.954,26.103,42.037,147.287,0.376,0.376,888.018,403.97,26.103,42.037,19.954,0,0,1,0,0,1,136,0,0,0
31.1293,74.65489,4.79,341.05,298.33,D,N,n,2026-08-31,813,136.921,999.0,712.166,21.324,22.515,38.227,44.118,136.921,21.324,21.324,999.0,712.166,38.227,44.118,22.515,0,0,0,0,0,0,0,0,0,0
31.3222,72.33394,8.52,341.28,301.15,D,N,n,2026-08-31,813,295.191,999.0,767.59,219.104,223.353,160.432,183.549,295.191,219.104,219.104,999.0,767.59,160.432,183.549,223.353,0,0,0,0,0,0,0,0,0,0
31.37494,74.45004,6.1,346.78,300.46,D,N,n,2026-08-31,813,168.401,999.0,741.356,51.929,52.759,17.346,10.978,168.401,51.929,51.929,999.0,741.356,17.346,10.978,52.759,0,0,0,0,0,0,0,0,0,0
28.34651,77.2308,1.97,309.35,291.76,N,N,n,2026-08-31,2038,127.925,930.598,443.616,2.885,11.047,0.203,8.521,127.925,2.885,2.885,930.598,443.616,0.203,8.521,11.047,0,0,1,1,0,0,5,0,2,0
28.37152,77.22688,1.55,323.5,289.42,N,N,n,2026-08-31,2038,125.146,932.786,445.948,0.672,9.003,3.005,5.936,125.146,0.672,0.672,932.786,445.948,3.005,5.936,9.003,0,0,1,1,0,1,8,0,3,0
29.4606,76.88784,2.34,308.38,292.7,N,N,n,2026-08-31,2038,1.456,999.0,546.843,0.822,1.415,50.489,79.421,1.456,0.822,0.822,999.0,546.843,50.489,79.421,1.415,1,1,1,0,0,1,8,3,0,0
29.47525,76.859,2.78,314.13,292.51,N,N,n,2026-08-31,2038,1.925,999.0,547.591,0.97,1.82,53.013,82.005,1.925,0.97,0.97,999.0,547.591,53.013,82.005,1.82,1,1,1,0,0,1,8,3,0,0
29.78555,91.60432,1.24,301.18,279.53,N,N,n,2026-08-31,2038,378.09,403.35,413.851,276.942,216.994,314.176,477.787,378.09,276.942,276.942,403.35,413.851,314.176,477.787,216.994,0,0,0,0,0,0,0,0,0,0
32.5747,72.56332,3.15,308.45,292.32,N,N,n,2026-08-31,2038,372.574,999.0,901.083,266.719,268.139,117.334,162.079,372.574,266.719,266.719,999.0,901.083,117.334,162.079,268.139,0,0,0,0,0,0,0,0,0,0
32.8878,71.61481,3.59,307.36,292.4,N,N,n,2026-08-31,2038,457.505,999.0,952.314,357.248,358.813,209.513,257.217,457.505,357.248,357.248,999.0,952.314,209.513,257.217,358.813,0,0,0,0,0,0,0,0,0,0
32.88905,71.61505,3.29,307.79,292.31,N,N,n,2026-08-31,2038,457.588,999.0,952.444,357.313,358.878,209.515,257.24,457.588,357.313,357.313,999.0,952.444,209.515,257.24,358.878,0,0,0,0,0,0,0,0,0,0
35.96856,68.68645,0.58,302.12,291.06,N,N,n,2026-08-31,2038,890.884,999.0,999.0,784.949,786.275,513.327,594.404,890.884,784.949,784.949,999.0,999.0,513.327,594.404,786.275,0,0,0,0,0,0,0,0,0,0
21.10513,72.64378,5.89,330.75,287.66,N,N,n,2026-08-31,2040,149.933,2.473,155.811,0.526,1.369,65.318,3.615,149.933,0.526,0.526,2.473,155.811,65.318,3.615,1.369,0,1,1,0,1,1,4,0,0,1
21.10902,72.64436,1.6,299.5,284.52,N,N,n,2026-08-31,2040,149.505,2.71,155.386,0.114,1.2,65.072,3.218,149.505,0.114,0.114,2.71,155.386,65.072,3.218,1.2,0,1,1,0,1,1,5,0,0,1
22.3858,73.11745,1.11,305.2,282.63,N,N,n,2026-08-31,2040,0.734,152.159,64.715,0.99,2.042,42.136,58.331,0.734,0.99,0.99,152.159,64.715,42.136,58.331,2.042,1,1,1,0,0,1,34,1,0,0
22.3882,73.11613,2.6,321.54,282.49,N,N,n,2026-08-31,2040,1.024,152.364,64.53,0.691,2.092,42.215,58.624,1.024,0.691,0.691,152.364,64.53,42.215,58.624,2.092,1,1,1,0,0,1,34,1,0,0
22.38964,73.11803,1.41,318.73,282.32,N,N,n,2026-08-31,2040,1.151,152.581,64.69,0.67,2.345,41.992,58.728,1.151,0.67,0.67,152.581,64.69,41.992,58.728,2.345,1,1,1,0,0,1,35,1,0,0
24.76271,74.60774,1.26,306.91,281.39,N,N,n,2026-08-31,2040,301.079,455.492,57.698,71.186,74.837,52.91,91.01,301.079,71.186,71.186,455.492,57.698,52.91,91.01,74.837,0,0,0,0,0,0,0,0,0,0
24.76335,74.60571,0.71,303.34,280.61,N,N,n,2026-08-31,2040,301.058,455.462,57.91,71.002,74.647,53.022,90.828,301.058,71.002,71.002,455.462,57.91,53.022,90.828,74.647,0,0,0,0,0,0,0,0,0,0
25.3894,68.57961,1.29,315.17,293.42,N,N,n,2026-08-31,2040,353.873,360.241,511.754,84.84,84.874,183.725,265.364,353.873,84.84,84.84,360.241,511.754,183.725,265.364,84.874,0,0,0,0,0,0,0,0,0,0
27.71806,68.49272,0.44,313.32,294.94,N,N,n,2026-08-31,2040,606.026,610.729,640.267,341.411,342.31,307.306,290.312,606.026,341.411,341.411,610.729,640.267,307.306,290.312,342.31,0,0,0,0,0,0,0,0,0,0
28.42419,69.70075,0.87,308.69,296.56,N,N,n,2026-08-31,2040,536.189,673.721,596.638,418.299,418.585,327.704,148.436,536.189,418.299,418.299,673.721,596.638,327.704,148.436,418.585,0,0,0,0,0,0,0,0,0,0
15.1696,76.37997,0.65,296.09,271.6,N,N,n,2026-08-31,2042,474.913,356.374,13.317,41.761,51.536,21.989,20.796,474.913,41.761,41.761,356.374,13.317,21.989,20.796,51.536,0,0,0,0,0,0,0,0,0,0
15.65919,73.98986,1.8,315.41,289.55,N,N,n,2026-08-31,2042,731.017,541.901,256.048,0.061,12.863,21.56,58.756,731.017,0.061,0.061,541.901,256.048,21.56,58.756,12.863,0,0,1,0,0,1,5,0,0,0
17.06269,76.97835,0.84,306.39,286.56,N,N,n,2026-08-31,2042,527.185,189.56,207.169,0.304,0.836,39.105,110.275,527.185,0.304,0.304,189.56,207.169,39.105,110.275,0.836,0,1,1,0,0,1,1,0,0,0
17.43479,74.96613,0.74,307.73,289.13,N,N,n,2026-08-31,2042,565.96,397.557,279.542,194.482,188.849,70.625,165.497,565.96,194.482,194.482,397.557,279.542,70.625,165.497,188.849,0,0,0,0,0,0,0,0,0,0
18.42431,74.38948,0.44,307.81,290.41,N,N,n,2026-08-31,2042,443.74,350.089,405.22,193.433,193.8,46.65,54.128,443.74,193.433,193.433,350.089,405.22,46.65,54.128,193.8,0,0,0,0,0,0,0,0,0,0
18.59601,74.25494,1.7,317.81,290.26,N,N,n,2026-08-31,2042,421.951,326.4,428.909,171.691,171.959,35.282,40.222,421.951,171.691,171.691,326.4,428.909,35.282,40.222,171.959,0,0,0,0,0,0,0,0,0,0
18.68149,73.03835,3.11,311.06,292.45,N,N,n,2026-08-31,2042,404.0,272.137,428.279,158.024,161.634,21.824,25.021,404.0,158.024,158.024,272.137,428.279,21.824,25.021,161.634,0,0,0,0,0,0,0,0,0,0
18.68213,73.03376,1.93,305.47,292.44,N,N,n,2026-08-31,2042,403.971,271.99,428.146,157.948,161.547,21.928,24.72,403.971,157.948,157.948,271.99,428.146,21.928,24.72,161.547,0,0,0,0,0,0,0,0,0,0
18.68646,73.02973,1.93,306.48,288.82,N,N,n,2026-08-31,2042,403.529,271.448,427.614,157.464,161.053,21.644,24.094,403.529,157.464,157.464,271.448,427.614,21.644,24.094,161.053,0,0,0,0,0,0,0,0,0,0
19.36855,71.35361,2.17,312.3,291.62,N,N,n,2026-08-31,2042,364.422,233.339,367.986,157.528,154.602,151.139,151.641,364.422,157.528,157.528,233.339,367.986,151.139,151.641,154.602,0,0,0,0,0,0,0,0,0,0
7.39012,80.88872,2.8,318.01,289.62,N,N,n,2026-08-31,2044,646.156,999.0,991.343,590.445,615.192,430.578,620.893,646.156,590.445,590.445,999.0,991.343,430.578,620.893,615.192,0,0,0,0,0,0,0,0,0,0
7.39378,80.89077,4.23,334.68,290.36,N,N,n,2026-08-31,2044,645.774,999.0,991.093,590.073,614.828,430.668,620.515,645.774,590.073,590.073,999.0,991.093,430.668,620.515,614.828,0,0,0,0,0,0,0,0,0,0
7.39473,80.88899,2.86,324.22,289.75,N,N,n,2026-08-31,2044,645.649,999.0,990.907,589.941,614.692,430.449,620.387,645.649,589.941,589.941,999.0,990.907,430.449,620.387,614.692,0,0,0,0,0,0,0,0,0,0
8.09268,80.79333,1.9,316.15,292.86,N,N,n,2026-08-31,2044,567.372,999.0,918.08,511.621,536.413,402.982,542.084,567.372,511.621,511.621,999.0,918.08,402.982,542.084,536.413,0,0,0,0,0,0,0,0,0,0
8.11074,79.87141,2.02,312.18,291.17,N,N,n,2026-08-31,2044,564.236,999.0,869.487,505.497,521.387,302.333,538.036,564.236,505.497,505.497,999.0,869.487,302.333,538.036,521.387,0,0,0,0,0,0,0,0,0,0
8.11138,79.86758,2.42,306.74,291.83,N,N,n,2026-08-31,2044,564.198,999.0,869.246,505.45,521.279,301.906,537.996,564.198,505.45,505.45,999.0,869.246,301.906,537.996,521.279,0,0,0,0,0,0,0,0,0,0
8.11194,79.87071,2.58,322.48,291.95,N,N,n,2026-08-31,2044,564.109,999.0,869.333,505.368,521.247,302.235,537.909,564.109,505.368,505.368,999.0,869.333,302.235,537.909,521.247,0,0,0,0,0,0,0,0,0,0
8.74017,78.09332,0.38,306.91,294.39,N,N,n,2026-08-31,2044,547.017,972.155,738.89,434.905,436.404,104.427,414.903,547.017,434.905,434.905,972.155,738.89,104.427,414.903,436.404,0,0,0,0,0,0,0,0,0,0
10.41461,77.11382,0.43,305.75,289.06,N,N,n,2026-08-31,2044,460.585,802.416,536.254,248.825,253.646,11.667,205.73,460.585,248.825,248.825,802.416,536.254,11.667,205.73,253.646,0,0,0,0,0,0,0,0,0,0
10.94284,78.06322,1.41,316.81,294.36,N,N,n,2026-08-31,2044,345.099,728.289,502.729,189.958,192.907,66.624,196.282,345.099,189.958,189.958,728.289,502.729,66.624,196.282,192.907,0,0,0,0,0,0,0,0,0,0
11.08366,78.75399,2.89,311.37,294.08,N,N,n,2026-08-31,2044,284.783,709.263,518.694,178.822,200.874,12.717,236.84,284.783,178.822,178.822,709.263,518.694,12.717,236.84,200.874,0,0,0,0,0,0,0,0,0,0
11.18313,79.09899,0.5,304.24,283.87,N,N,n,2026-08-31,2044,255.146,699.42,527.855,166.414,181.623,18.947,230.617,255.146,166.414,166.414,699.42,527.855,18.947,230.617,181.623,0,0,0,0,0,0,0,0,0,0
11.80957,77.92274,1.65,309.05,293.67,N,N,n,2026-08-31,2044,296.688,634.263,407.164,93.82,95.362,25.82,124.45,296.688,93.82,93.82,634.263,407.164,25.82,124.45,95.362,0,0,0,0,0,0,0,0,0,0
11.81027,77.91869,2.44,306.89,292.03,N,N,n,2026-08-31,2044,297.026,634.245,406.927,93.707,95.199,26.242,124.017,297.026,93.707,93.707,634.245,406.927,26.242,124.017,95.199,0,0,0,0,0,0,0,0,0,0
11.81802,77.91586,1.71,308.19,291.36,N,N,n,2026-08-31,2044,296.85,633.432,406.012,92.824,94.294,26.941,123.377,296.85,92.824,92.824,633.432,406.012,26.941,123.377,94.294,0,0,0,0,0,0,0,0,0,0
12.59783,77.8851,0.27,299.48,281.77,N,N,n,2026-08-31,2044,266.633,548.15,325.684,6.891,15.23,23.859,43.796,266.633,6.891,6.891,548.15,325.684,23.859,43.796,15.23,0,0,0,0,0,0,0,0,0,0
12.60132,77.88569,0.27,308.19,283.62,N,N,n,2026-08-31,2044,266.477,547.757,325.368,6.601,15.078,23.927,43.505,266.477,6.601,6.601,547.757,325.368,23.927,43.505,15.078,0,0,0,0,0,0,0,0,0,0
6.19543,81.0187,3.17,334.15,296.73,D,N,n,2026-09-01,748,779.771,999.0,999.0,724.012,748.626,498.188,754.507,779.771,724.012,724.012,999.0,999.0,498.188,754.507,748.626,0,0,0,0,0,0,0,0,0,0
6.23883,81.20638,1.23,330.31,298.18,D,N,n,2026-09-01,748,777.404,999.0,999.0,722.266,747.356,513.716,752.354,777.404,722.266,722.266,999.0,999.0,513.716,752.354,747.356,0,0,0,0,0,0,0,0,0,0
6.32778,81.01263,2.71,342.68,298.03,D,N,n,2026-09-01,748,765.065,999.0,999.0,709.336,733.984,490.203,739.809,765.065,709.336,709.336,999.0,999.0,490.203,739.809,733.984,0,0,0,0,0,0,0,0,0,0
6.33772,81.34603,7.75,334.53,296.73,D,N,n,2026-09-01,748,768.69,999.0,999.0,714.084,739.547,522.075,743.826,768.69,714.084,714.084,999.0,999.0,522.075,743.826,739.547,0,0,0,0,0,0,0,0,0,0
6.33925,81.34753,4.21,335.71,296.64,D,N,n,2026-09-01,748,768.547,999.0,999.0,713.947,739.415,522.144,743.685,768.547,713.947,713.947,999.0,999.0,522.144,743.685,739.415,0,0,0,0,0,0,0,0,0,0
