latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,daynight,source_dataset,frp,bright_ti4,confidence_val,is_night,firms_type,is_offshore,is_viiirs,is_modis,dist_refinery,dist_powerplant,dist_factory,dist_volcano,dist_oil_gas,dist_industrial_zone,dist_mining,has_refinery_5km,has_powerplant_5km,has_factory_5km,has_volcano_10km,has_industrial_2km,count_ind_5km,count_ref_5km,cluster_id,final_class,classification,reason,nearest_site_type
33.58202,69.2417,0.39,0.36,2026-08-30,835,N,VIIRS,0.3,2.0NRT,315.16,D,VIIRS_SNPP_NRT,3.52,340.44,0,0,-1,0,1,0,676.2032937161915,586.6447879993492,584.9245017705482,892.7421814863666,1248.5244803252256,586.468302204261,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
33.84936,72.20547,0.42,0.38,2026-08-30,835,N,VIIRS,0.3,2.0NRT,297.4,D,VIIRS_SNPP_NRT,3.38,340.8,1,0,-1,0,1,0,508.1830294621964,396.9317218203463,395.8686010344114,739.9844217576292,1297.2149227599575,396.32050470307536,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
7.13631,81.13902,0.73,0.76,2026-08-30,1921,N,VIIRS,0.3,2.0NRT,280.67,N,VIIRS_SNPP_NRT,1.72,296.16,1,1,-1,0,1,0,677.5129636757152,647.9636192655406,633.2810354707503,2387.6833235765203,1119.2724100114617,622.6283645623763,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
7.14013,81.1341,0.73,0.76,2026-08-30,1921,N,VIIRS,0.3,2.0NRT,283.35,N,VIIRS_SNPP_NRT,3.59,297.7,1,1,-1,0,1,0,677.0172790396778,647.4397644812756,632.7600156582694,2387.1520243531745,1118.8761879660583,622.1157874108462,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
7.28379,81.16539,0.72,0.76,2026-08-30,1921,N,VIIRS,0.3,2.0NRT,288.27,N,VIIRS_SNPP_NRT,1.34,304.2,1,1,-1,0,1,0,661.6946770846533,632.4967304885125,617.7757821275393,2372.298192550428,1102.7476007203995,607.012413277333,999,0,0,0,0,0,0,0,6,unclassified,unclassified,No rule matched,industrial_zone
7.6078,81.15397,0.73,0.76,2026-08-30,1921,N,VIIRS,0.3,2.0NRT,288.01,N,VIIRS_SNPP_NRT,0.82,303.16,1,1,-1,0,1,0,625.8820029368823,597.025544681258,582.2648885874316,2336.863986952042,1066.8300905358874,571.3883542422052,999,0,0,0,0,0,0,0,13,unclassified,unclassified,No rule matched,industrial_zone
8.86712,81.02701,0.78,0.78,2026-08-30,1921,N,VIIRS,0.3,2.0NRT,287.51,N,VIIRS_SNPP_NRT,1.75,309.61,1,1,-1,0,1,0,485.4188920099114,457.6310663434457,442.7438099661723,2197.25104289597,927.9602445327391,431.49179107149484,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
8.86843,81.02491,0.78,0.78,2026-08-30,1921,N,VIIRS,0.3,2.0NRT,287.9,N,VIIRS_SNPP_NRT,2.71,316.5,1,1,-1,0,1,0,485.2365541787143,457.43159773143407,442.54566688772746,2197.056773141469,927.8322365845672,431.2984444629955,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
31.61482,74.37532,0.39,0.36,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,295.45,N,VIIRS_SNPP_NRT,0.61,311.52,1,1,-1,0,1,0,195.97582164699557,80.29770425774302,79.8271966064342,426.51308442610394,1121.0702071555122,79.4451478121063,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
31.64126,74.42704,0.39,0.36,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,295.23,N,VIIRS_SNPP_NRT,0.49,308.12,1,1,-1,0,1,0,197.4266120459442,81.77659013290571,81.44804768676312,427.40026139581016,1125.785736687566,80.87599380247035,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
31.769,70.10805,0.55,0.43,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,295.54,N,VIIRS_SNPP_NRT,4.57,312.33,1,1,-1,0,1,0,506.12213526332675,439.8913601181979,435.73907538261307,704.2974728066038,1045.7449048148144,438.2364035391588,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
32.0868,74.16059,0.39,0.36,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,294.79,N,VIIRS_SNPP_NRT,2.11,315.49,1,1,-1,0,1,0,252.13430172690852,136.51282426081667,135.9847748312941,482.7633506695063,1161.093056050835,135.67554224782106,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
32.08741,74.15643,0.39,0.36,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,294.49,N,VIIRS_SNPP_NRT,0.65,308.49,1,1,-1,0,1,0,252.3207024336017,136.70711045737244,136.1738000015126,482.97547568812223,1161.0058378548786,135.8717346726436,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
32.13232,74.17843,0.39,0.36,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,295.18,N,VIIRS_SNPP_NRT,0.79,312.92,1,1,-1,0,1,0,256.4439512208159,140.76994818455933,140.28936081560158,486.8159990794174,1166.4124239006487,139.91544341097693,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
32.57351,72.56357,0.44,0.38,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,294.88,N,VIIRS_SNPP_NRT,4.1,309.26,1,1,-1,0,1,0,372.4556019594865,268.0324662707823,266.61181796630444,602.348094948104,1165.6904395683127,267.6306526962737,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
32.64409,72.9769,0.42,0.38,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,293.7,N,VIIRS_SNPP_NRT,1.59,307.1,1,1,-1,0,1,0,356.5075889254605,246.9402839960622,245.73752041491713,588.1121079343999,1183.1925736526036,246.40603828481616,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
32.88999,71.6175,0.48,0.4,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,293.74,N,VIIRS_SNPP_NRT,3.33,308.91,1,1,-1,0,1,0,457.50137734809374,358.75635000494987,357.193012190175,683.6932583883206,1182.7819059380324,358.4536478601359,999,0,0,0,0,0,0,0,16,unclassified,unclassified,No rule matched,factory
33.29611,71.18341,0.51,0.41,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,293.05,N,VIIRS_SNPP_NRT,0.8,310.8,1,1,-1,0,1,0,518.0500829708158,418.3100288771417,416.7890711997833,744.2643936306804,1222.1738573046487,417.97563055189926,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
33.29622,71.18803,0.51,0.41,2026-08-30,2055,N,VIIRS,0.3,2.0NRT,293.04,N,VIIRS_SNPP_NRT,1.09,306.97,1,1,-1,0,1,0,517.757723814367,417.9797094155238,416.4597316269633,743.9990216662723,1222.2341974452668,417.64460753077583,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
24.68952,73.00175,0.39,0.36,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,292.27,N,VIIRS_SNPP_NRT,1.08,308.21,1,1,-1,0,1,0,257.16038694290916,1.493171220077418,34.25563180104516,481.148865389195,401.33273910676394,0.3008249297288186,999,0,1,0,0,1,1,0,-1,unclassified,unclassified,No rule matched,industrial_zone
25.9433,72.19072,0.4,0.37,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,294.95,N,VIIRS_SNPP_NRT,2.98,329.62,1,1,-1,0,1,0,407.3222903323196,144.89974683764282,174.83892376433434,447.45451538305673,462.63553759375696,161.3031772729013,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
25.94431,72.19051,0.4,0.37,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,295.03,N,VIIRS_SNPP_NRT,2.14,325.37,1,1,-1,0,1,0,407.4363902383798,145.0139367268874,174.9517315226351,447.41176009915335,462.7206994405109,161.41055670535889,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
26.09499,68.87773,0.55,0.42,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,295.07,N,VIIRS_SNPP_NRT,0.92,305.36,1,1,-1,0,1,0,421.55575848757184,160.71042018940886,335.8678915823387,741.1827962958013,426.3262657586144,159.23412074341545,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
26.60605,73.68385,0.38,0.36,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,292.92,N,VIIRS_SNPP_NRT,0.71,305.13,1,1,-1,0,1,0,388.66687889885094,218.6282110245371,233.05674244177294,282.7392690700674,609.7520395405164,145.73194480472404,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
26.87274,73.51597,0.39,0.36,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,293.13,N,VIIRS_SNPP_NRT,1.35,306.77,1,1,-1,0,1,0,366.61058674043636,235.19212528039418,240.70284623813652,281.18414367182214,622.4797388172365,132.9805185593722,999,0,0,0,0,0,0,0,17,unclassified,unclassified,No rule matched,industrial_zone
26.87605,73.51661,0.39,0.36,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,293.23,N,VIIRS_SNPP_NRT,1.26,309.34,1,1,-1,0,1,0,366.24583095007984,234.90802478379854,240.47612076639228,280.95266401346794,622.8113298195079,132.67652502545448,999,0,0,0,0,0,0,0,17,unclassified,unclassified,No rule matched,industrial_zone
26.87664,73.51275,0.39,0.36,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,292.77,N,VIIRS_SNPP_NRT,1.39,304.99,1,1,-1,0,1,0,366.32998158951125,235.16082479455235,240.78530527407534,281.257981055921,622.6323514982104,132.9031602648632,999,0,0,0,0,0,0,0,17,unclassified,unclassified,No rule matched,industrial_zone
27.66868,76.13271,0.41,0.37,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,276.77,N,VIIRS_SNPP_NRT,0.32,296.11,1,1,-1,0,1,0,210.97658067695136,0.8971570455714353,17.738826419670755,44.45853850594905,812.5007962350792,0.36714101166437374,999,0,1,0,0,1,2,0,-1,unclassified,unclassified,No rule matched,industrial_zone
27.66938,76.12862,0.41,0.37,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,279.78,N,VIIRS_SNPP_NRT,0.32,299.11,1,1,-1,0,1,0,211.03980860372866,1.251687092203572,17.882125208507517,44.29572812426131,812.3894854940806,0.3159098233431331,999,0,1,0,0,1,2,0,-1,unclassified,unclassified,No rule matched,industrial_zone
28.35198,70.13081,0.5,0.41,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,296.83,N,VIIRS_SNPP_NRT,0.75,307.1,1,1,-1,0,1,0,499.56324358708554,406.75790000561517,465.73761698611406,579.2449219358047,666.057614948996,406.31617845455713,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
28.42588,69.698,0.53,0.42,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,297.18,N,VIIRS_SNPP_NRT,1.83,310.32,1,1,-1,0,1,0,536.3810258570545,418.80954745063065,488.8115190584929,621.8503715708173,673.9155833528188,418.52409713888204,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
28.74306,76.92912,0.42,0.38,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,291.02,N,VIIRS_SNPP_NRT,1.91,316.04,1,1,-1,0,1,0,79.10088419550965,3.4369686625497216,4.099822785944384,116.0591337156483,954.4692918244721,3.936204575632661,999,0,1,1,0,0,2,0,-1,unclassified,unclassified,No rule matched,industrial_zone
29.45914,76.89161,0.41,0.37,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,292.1,N,VIIRS_SNPP_NRT,3.18,316.03,1,1,-1,0,1,0,1.7556624244556422,1.8108183736177492,3.4374604672102236,176.77722980966638,1023.866028441482,0.6272490237400828,999,1,1,1,0,1,7,3,-1,unclassified,unclassified,No rule matched,industrial_zone
29.4759,76.85623,0.41,0.37,2026-08-30,2057,N,VIIRS,0.3,2.0NRT,289.97,N,VIIRS_SNPP_NRT,2.28,311.77,1,1,-1,0,1,0,2.2022288292137144,2.091821909846577,2.9274603070088356,176.82704818354478,1024.065849226853,1.1297621389498704,999,1,1,1,0,1,7,3,-1,unclassified,unclassified,No rule matched,industrial_zone
18.54634,74.25378,0.42,0.38,2026-08-30,2059,N,VIIRS,0.3,2.0NRT,289.64,N,VIIRS_SNPP_NRT,1.13,311.92,1,1,-1,0,1,0,427.32234224046385,177.34465811371265,225.70841729715397,1073.1686208913627,331.06968960626705,177.08982417119302,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
18.68969,73.04101,0.39,0.36,2026-08-30,2059,N,VIIRS,0.3,2.0NRT,291.93,N,VIIRS_SNPP_NRT,1.57,304.97,1,1,-1,0,1,0,403.06731444073534,160.73262772153785,166.73714229920358,1085.480873295079,271.2813515786622,157.1152104361973,999,0,0,0,0,0,0,0,18,unclassified,unclassified,No rule matched,industrial_zone
18.69302,73.0416,0.39,0.36,2026-08-30,2059,N,VIIRS,0.3,2.0NRT,293.8,N,VIIRS_SNPP_NRT,3.62,319.89,1,1,-1,0,1,0,402.69305975245214,160.36488595821228,166.38348057903195,1085.1076385108108,270.92587184035773,156.74576122638905,999,0,0,0,0,0,0,0,18,unclassified,unclassified,No rule matched,industrial_zone
19.93695,73.71136,0.4,0.37,2026-08-30,2059,N,VIIRS,0.3,2.0NRT,287.35,N,VIIRS_SNPP_NRT,2.32,323.05,1,1,-1,0,1,0,265.1064511291017,21.070730985812947,77.16843096801738,933.3094575625296,171.840338178543,23.550280209575657,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
20.35619,72.94963,0.39,0.36,2026-08-30,2059,N,VIIRS,0.3,2.0NRT,291.96,N,VIIRS_SNPP_NRT,1.84,305.96,1,1,-1,0,1,0,220.7382878425471,10.290761066849946,1.078745058351734,911.6561524519085,89.19287926962981,1.829915516406764,999,0,0,1,0,1,13,0,-1,unclassified,unclassified,No rule matched,industrial_zone
21.10102,72.63954,0.38,0.36,2026-08-30,2059,N,VIIRS,0.85,2.0NRT,281.97,N,VIIRS_SNPP_NRT,0.49,295.93,1,1,-1,0,1,0,150.50894216791693,1.9699756671853408,1.0751611924902096,846.2079939407023,1.919961380777258,1.4936223287555477,999,0,1,1,0,1,2,0,19,industrial_process_heat,industrial_process_heat,"Persistent (0.67), industrial site within 2km",factory
21.1016,72.63586,0.38,0.36,2026-08-30,2059,N,VIIRS,0.85,2.0NRT,282.26,N,VIIRS_SNPP_NRT,1.65,315.23,1,1,-1,0,1,0,150.57346308216972,2.0400816376880466,1.229293476068446,846.2993959495083,1.5679937214268187,1.6543481814329155,999,0,1,1,0,1,2,0,19,industrial_process_heat,industrial_process_heat,"Persistent (0.67), industrial site within 2km",factory
21.26307,72.94081,0.38,0.36,2026-08-30,2059,N,VIIRS,0.3,2.0NRT,293.36,N,VIIRS_SNPP_NRT,2.1,312.03,1,1,-1,0,1,0,123.91299308082912,5.41889448266647,10.798235939467201,817.5909838744093,37.896232037467364,1.0181412789482973,999,0,0,0,0,1,9,0,-1,unclassified,unclassified,No rule matched,industrial_zone
21.79665,72.08905,0.39,0.36,2026-08-30,2059,N,VIIRS,0.3,2.0NRT,292.6,N,VIIRS_SNPP_NRT,1.45,308.36,1,1,-1,0,1,0,124.30915065568682,12.330398075938938,48.21831155027687,801.7174353619354,95.30947100100076,2.6024983163888047,999,0,0,0,0,0,4,0,-1,unclassified,unclassified,No rule matched,industrial_zone
9.67002,77.45597,0.57,0.52,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,278.12,N,VIIRS_SNPP_NRT,0.77,297.92,1,1,-1,0,1,0,495.7129678543577,332.9306858950317,332.91124012430043,2050.1382720511333,877.0238653010729,332.16950311522214,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
11.62482,79.08276,0.34,0.56,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,283.7,N,VIIRS_SNPP_NRT,0.94,304.91,1,1,-1,0,1,0,215.03696830308465,133.672340306719,136.40953196832484,1854.7304928885949,650.2879245716541,118.21505450915791,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
13.71089,79.62021,0.34,0.56,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,281.19,N,VIIRS_SNPP_NRT,1.05,304.97,1,1,-1,0,1,0,92.6086377736226,10.996066593711062,13.242506529837664,1638.027463470684,428.2582349730904,1.3012715074141026,999,0,0,0,0,1,1,0,-1,unclassified,unclassified,No rule matched,industrial_zone
13.82755,79.33979,0.32,0.55,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,278.47,N,VIIRS_SNPP_NRT,0.49,302.83,1,1,-1,0,1,0,124.50948698060547,28.590193254051314,6.599445940189396,1618.989628292141,409.661067624767,15.918878752765622,999,0,0,0,0,0,0,0,20,unclassified,unclassified,No rule matched,factory
13.82812,79.33691,0.32,0.55,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,279.11,N,VIIRS_SNPP_NRT,0.49,305.97,1,1,-1,0,1,0,124.79931110503654,28.829783290512168,6.907984431583915,1618.8646235148128,409.54819904225366,15.961016889800213,999,0,0,0,0,0,0,0,20,unclassified,unclassified,No rule matched,factory
13.82816,79.33921,0.32,0.55,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,278.87,N,VIIRS_SNPP_NRT,0.64,305.91,1,1,-1,0,1,0,124.59989000333945,28.68209902293123,6.659626669106074,1618.910525349915,409.58398334612286,15.98178038370378,999,0,0,0,0,0,0,0,20,unclassified,unclassified,No rule matched,factory
13.82868,79.33408,0.32,0.55,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,278.63,N,VIIRS_SNPP_NRT,0.73,302.13,1,1,-1,0,1,0,125.08422789952928,29.066658085032852,7.205051878392353,1618.7418471348817,409.437507076884,16.00843703778072,999,0,0,0,0,0,0,0,20,unclassified,unclassified,No rule matched,factory
13.82871,79.33633,0.32,0.55,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,278.4,N,VIIRS_SNPP_NRT,0.64,304.76,1,1,-1,0,1,0,124.88840165697681,28.919990704693774,6.963133653462263,1618.787706346991,409.47334569173915,16.02301676032074,999,0,0,0,0,0,0,0,20,unclassified,unclassified,No rule matched,factory
15.16888,76.67051,0.41,0.45,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,279.46,N,VIIRS_SNPP_NRT,0.4,297.02,1,1,-1,0,1,0,447.4210781832109,21.294825934530238,28.61422535326496,1434.7873824211474,335.5040564986177,11.900471013883703,999,0,0,0,0,0,0,0,21,unclassified,unclassified,No rule matched,industrial_zone
15.17345,76.78623,0.42,0.45,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,284.14,N,VIIRS_SNPP_NRT,0.79,302.27,1,1,-1,0,1,0,436.88597825958954,10.450633787100692,16.664499743748202,1434.8752345213427,327.21683202023917,0.1914234683126465,999,0,0,0,0,1,6,0,-1,unclassified,unclassified,No rule matched,industrial_zone
15.17362,76.69113,0.41,0.45,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,281.35,N,VIIRS_SNPP_NRT,0.52,301.13,1,1,-1,0,1,0,445.7510231297698,19.048225926029996,26.537198846080045,1434.3597033150809,333.6745412429068,9.767016144564785,999,0,0,0,0,0,0,0,21,unclassified,unclassified,No rule matched,industrial_zone
15.1757,76.65623,0.41,0.45,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,283.06,N,VIIRS_SNPP_NRT,3.12,320.74,1,1,-1,0,1,0,449.1287236146376,22.469198117973836,30.256742009886754,1433.963123404798,335.9195879657996,12.88744943311799,999,0,0,0,0,0,0,0,21,unclassified,unclassified,No rule matched,industrial_zone
15.17636,76.67603,0.41,0.45,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,284.26,N,VIIRS_SNPP_NRT,2.05,312.47,1,1,-1,0,1,0,447.31207417644146,20.441961607019117,28.185847390607865,1433.9826149477296,334.48649974733206,10.966484440128884,999,0,0,0,0,0,0,0,21,unclassified,unclassified,No rule matched,industrial_zone
15.17842,76.66464,0.41,0.45,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,282.67,N,VIIRS_SNPP_NRT,1.47,301.31,1,1,-1,0,1,0,448.4896392510129,21.517340071853692,29.429284731994116,1433.7000265151707,335.10352717814374,11.94265372951255,999,0,0,0,0,0,0,0,21,unclassified,unclassified,No rule matched,industrial_zone
15.18182,76.66927,0.41,0.45,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,282.18,N,VIIRS_SNPP_NRT,1.46,302.97,1,1,-1,0,1,0,448.2421629765884,20.926456013281797,29.02199540648174,1433.3440628907297,334.4934943017372,11.331487193914624,999,0,0,0,0,0,0,0,21,unclassified,unclassified,No rule matched,industrial_zone
15.1825,76.66548,0.41,0.45,2026-08-30,2101,N,VIIRS,0.3,2.0NRT,280.75,N,VIIRS_SNPP_NRT,1.46,315.65,1,1,-1,0,1,0,448.633600224847,21.290314660991466,29.435448495240692,1433.2507150055694,334.699888231289,11.669991371865018,999,0,0,0,0,0,0,0,21,unclassified,unclassified,No rule matched,industrial_zone
6.95868,79.95699,0.47,0.64,2026-08-30,2104,N,VIIRS,0.3,2.0NRT,282.46,N,VIIRS_SNPP_NRT,1.05,300.79,1,1,-1,0,1,0,691.4934750920398,649.825053764074,641.0636131154176,2382.2895625363126,1152.723352772093,633.0578705297514,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
6.74823,81.75127,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,303.36,D,VIIRS_SNPP_NRT,2.28,333.23,0,0,-1,0,1,0,732.1041972389082,705.9815943791963,691.0154386768887,2444.9210312250843,1160.9304671026664,679.4087089871671,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
6.99914,81.59812,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,307.0,D,VIIRS_SNPP_NRT,4.66,345.91,1,0,-1,0,1,0,701.2545179391693,674.5487157105149,659.6198651092121,2413.8486093645524,1133.034468985834,648.1594104314543,999,0,0,0,0,0,0,0,5,unclassified,unclassified,No rule matched,industrial_zone
6.99967,81.60159,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,306.99,D,VIIRS_SNPP_NRT,5.33,335.33,0,0,-1,0,1,0,701.2753850836499,674.5932775227689,659.6627032616083,2413.879907387919,1132.9727621315963,648.1958735804494,999,0,0,0,0,0,0,0,5,unclassified,unclassified,No rule matched,industrial_zone
7.00193,81.59413,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,306.28,D,VIIRS_SNPP_NRT,4.66,340.51,1,0,-1,0,1,0,700.8607551914585,674.1331473367253,659.205840051507,2413.4449343068254,1132.7275902249048,647.7511466433546,999,0,0,0,0,0,0,0,5,unclassified,unclassified,No rule matched,industrial_zone
7.00246,81.59761,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,309.62,D,VIIRS_SNPP_NRT,4.66,349.4,1,0,-1,0,1,0,700.8816492621556,674.1778089455485,659.2487676085843,2413.4764361259276,1132.6657305114563,647.7876736052149,999,0,0,0,0,0,0,0,5,unclassified,unclassified,No rule matched,industrial_zone
7.00911,81.5966,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,307.12,D,VIIRS_SNPP_NRT,4.34,334.53,0,0,-1,0,1,0,700.1350518327235,673.4352240274188,658.5057946689725,2412.731264750345,1131.9271422372174,647.0433975767678,999,0,0,0,0,0,0,0,5,unclassified,unclassified,No rule matched,industrial_zone
7.07676,81.82498,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,304.24,D,VIIRS_SNPP_NRT,3.59,341.21,1,0,-1,0,1,0,698.4206918407692,673.356976788209,658.3212414676866,2411.3747510684634,1124.4865245332664,646.4323710300289,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
7.09931,80.83875,0.38,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,300.51,D,VIIRS_SNPP_NRT,3.8,330.54,1,0,-1,0,1,0,677.8076437171962,646.2678990946836,631.8154303136238,2384.803653542121,1125.54539214976,621.7954251432723,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
7.17094,81.64171,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,300.2,D,VIIRS_SNPP_NRT,8.79,345.22,1,0,-1,0,1,0,683.5952704910185,657.4685232025223,642.4969149522896,2396.392481701693,1113.905522370182,630.876819147538,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
7.1865,81.38634,0.38,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,300.35,D,VIIRS_SNPP_NRT,4.57,339.42,1,0,-1,0,1,0,676.3266079215691,648.4952276982448,633.65136752893,2388.2336322473016,1112.6153189225186,622.4941917273038,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
7.32466,81.76436,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,297.2,D,VIIRS_SNPP_NRT,4.49,343.9,1,0,-1,0,1,0,670.0562813201589,645.0612708262161,630.0185197129027,2383.0103448208374,1096.8473627717665,618.1029907763228,999,0,0,0,0,0,0,0,8,unclassified,unclassified,No rule matched,industrial_zone
7.33384,81.80244,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,300.22,D,VIIRS_SNPP_NRT,3.07,340.74,1,0,-1,0,1,0,670.0924919611444,645.3819584660612,630.3236744986756,2383.0361648817857,1095.8702694271249,618.3371702489867,999,0,0,0,0,0,0,0,9,unclassified,unclassified,No rule matched,industrial_zone
7.43173,81.31496,0.38,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,294.08,D,VIIRS_SNPP_NRT,2.02,330.4,1,0,-1,0,1,0,648.0974001819527,620.1357832810914,605.2984872913786,2359.8937459956455,1085.6102159046895,594.169335202619,999,0,0,0,0,0,0,0,12,unclassified,unclassified,No rule matched,industrial_zone
7.4614,80.99762,0.38,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,299.46,D,VIIRS_SNPP_NRT,24.03,354.52,1,0,-1,0,1,0,639.6362257316154,609.4924301333093,594.8663241604929,2349.0409510739487,1084.1075104661415,584.3863136012654,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
7.47357,81.65829,0.39,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,297.84,D,VIIRS_SNPP_NRT,9.86,346.07,1,0,-1,0,1,0,651.2061928824203,625.7568997891996,610.7381866343545,2364.1301925744137,1080.2499684746376,598.9311728623663,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,factory
7.52729,80.8979,0.38,0.36,2026-08-31,807,N,VIIRS,0.3,2.0NRT,306.55,D,VIIRS_SNPP_NRT,2.18,334.5,0,0,-1,0,1,0,631.0941208466703,600.3249933589148,585.7683706536134,2339.567459341631,1077.5913977454659,575.4843351730121,999,0,0,0,0,0,0,0,-1,unclassified,unclassified,No rule matched,industrial_zone
