cluster_id,centroid_lat,centroid_lon,detection_count,days_active,persistence_ratio,daily_detection_rate,frp_mean,frp_median,frp_max,frp_min,frp_std,frp_sum,bright_ti4_mean,bright_ti4_max,bright_ti4_std,night_fraction,high_conf_fraction,lat_range,lon_range,spatial_extent_km,nearest_site_type,nearest_site_type_encoded,dist_to_nearest_industrial_km,dist_refinery,dist_powerplant,dist_factory,dist_volcano,dist_oil_gas,dist_industrial_zone,dist_mining,has_industrial_within_2km,has_refinery_within_5km,has_powerplant_within_5km,has_volcano_within_10km,num_industrial_sites_within_5km,is_offshore,firms_type,firms_type_mode,classification,rule_confidence,rule_reason,ml_class,ml_confidence,final_class,confidence
-1236,11.52934,77.24984,1,1,0.3333333333333333,1.0,4.63,4.63,4.63,4.63,0.0,4.63,332.74,332.74,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,124.74292440349886,375.7139762058047,130.65601959807944,128.472245453347,1842.3418263486972,678.2386118382841,124.74292440349886,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1237,11.73493,77.98431,1,1,0.3333333333333333,1.0,3.07,3.07,3.07,3.07,0.0,3.07,331.16,331.16,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,101.98358190399634,295.3855894803468,104.93589175927947,104.87031983723453,1826.441458426721,641.6473387544769,101.98358190399634,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
-1238,11.99381,79.54753,1,1,0.3333333333333333,1.0,8.02,8.02,8.02,8.02,0.0,8.02,350.08,350.08,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,79.67191961207828,152.6719326252052,88.22470201017771,81.92366819280223,1823.333955121355,614.6143058290418,79.67191961207828,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.997,unclassified,0.3
-1239,11.99713,79.547,1,1,0.3333333333333333,1.0,8.02,8.02,8.02,8.02,0.0,8.02,346.13,346.13,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,79.30528475999736,152.38542285555707,87.85122072708897,81.56648178467726,1822.9605827273092,614.2406847875432,79.30528475999736,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.997,unclassified,0.3
-1240,12.05555,79.07794,1,1,0.3333333333333333,1.0,2.96,2.96,2.96,2.96,0.0,2.96,330.89,330.89,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,72.0429979344706,179.41283155133866,87.29469860454715,91.3157734210355,1807.4091664106086,602.4530527465113,72.0429979344706,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.986,unclassified,0.3
-1241,12.58657,79.6415,1,1,0.3333333333333333,1.0,4.02,4.02,4.02,4.02,0.0,4.02,349.15,349.15,0.0,0.0,0.0,0.0,0.0,0.0,factory,1,15.248221606322897,94.3578101685975,30.318787890084145,15.248221606322897,1760.7373345735134,551.2051884701227,15.316569818423659,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.893,unclassified,0.3
-1242,13.40939,80.26858,1,1,0.3333333333333333,1.0,2.09,2.09,2.09,2.09,0.0,2.09,339.14,339.14,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,11.634295776204942,25.744268183209716,14.825230465430115,12.453803867162305,1686.9745156838935,446.52074945673826,11.634295776204942,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.727,unclassified,0.3
-1243,14.47656,78.25895,1,1,0.3333333333333333,1.0,5.87,5.87,5.87,5.87,0.0,5.87,335.97,335.97,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,1.4533960713174454,261.4453514151976,2.659441393040155,49.49962994248957,1527.6558374947856,335.51853715718903,1.4533960713174454,999.0,1,0,1,0,3,0,-1,-1,mining_activity,0.65,Persistent near mining/quarry area,mining_activity,0.99,mining_activity,0.99
-1244,27.71435,68.49007,1,1,0.3333333333333333,1.0,28.78,28.78,28.78,28.78,0.0,28.78,350.78,350.78,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,341.02732359148484,605.6770081227583,341.9228524619945,485.2263496298858,742.2266994446261,610.3877085439727,341.02732359148484,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1245,28.12977,76.78864,1,1,0.3333333333333333,1.0,2.37,2.37,2.37,2.37,0.0,2.37,335.41,335.41,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,0.3764660758021032,147.2865708739799,19.95393079821227,1.9042815828270454,74.52346017145398,888.0178611836424,0.3764660758021032,999.0,1,0,0,0,136,0,-1,-1,mining_activity,0.65,Persistent near mining/quarry area,mining_activity,0.996,mining_activity,0.996
-1246,31.1293,74.65489,1,1,0.3333333333333333,1.0,4.79,4.79,4.79,4.79,0.0,4.79,341.05,341.05,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,21.32438132048083,136.92124390416177,22.5146976079929,22.949732923339603,366.50939059723544,1084.0641452613888,21.32438132048083,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.883,unclassified,0.3
-1247,31.3222,72.33394,1,1,0.3333333333333333,1.0,8.52,8.52,8.52,8.52,0.0,8.52,341.28,341.28,0.0,0.0,0.0,0.0,0.0,0.0,factory,1,219.10394681826347,295.19073129824443,223.35312711016215,219.10394681826347,509.20981521310074,1025.4731778183336,221.5805920351148,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.997,unclassified,0.3
-1248,31.37494,74.45004,1,1,0.3333333333333333,1.0,6.1,6.1,6.1,6.1,0.0,6.1,346.78,346.78,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,51.92922528164727,168.40105658092205,52.75910713705003,52.24477895272975,399.1700145901296,1099.9036733606943,51.92922528164727,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.968,unclassified,0.3
-1249,28.34651,77.2308,1,1,0.3333333333333333,1.0,1.97,1.97,1.97,1.97,0.0,1.97,309.35,309.35,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,2.8850119484505874,127.92525739501774,11.047397242052309,6.872478645467912,121.6420166319652,930.5979584423319,2.8850119484505874,999.0,0,0,0,0,5,0,-1,-1,mining_activity,0.65,Persistent near mining/quarry area,mining_activity,1.0,mining_activity,1.0
-1250,28.37152,77.22688,1,1,0.3333333333333333,1.0,1.55,1.55,1.55,1.55,0.0,1.55,323.5,323.5,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,0.6722334715915445,125.14620203242384,9.00260052471392,6.471288379458187,122.02164954840883,932.7856918687738,0.6722334715915445,999.0,1,0,0,0,8,0,-1,-1,mining_activity,0.65,Persistent near mining/quarry area,mining_activity,1.0,mining_activity,1.0
-1251,29.4606,76.88784,1,1,0.3333333333333333,1.0,2.34,2.34,2.34,2.34,0.0,2.34,308.38,308.38,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,0.8222430932666573,1.456382447091361,1.4152876408611201,3.151572701400974,176.74647704709182,1023.8539016279598,0.8222430932666573,999.0,1,1,1,0,13,0,-1,-1,mining_activity,0.65,Persistent near mining/quarry area,mining_activity,0.655,mining_activity,0.655
-1252,29.47525,76.859,1,1,0.3333333333333333,1.0,2.78,2.78,2.78,2.78,0.0,2.78,314.13,314.13,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,0.9700531484862975,1.9245221469279623,1.8202614210223156,2.8532734452802213,176.88544076706856,1024.1160748513446,0.9700531484862975,999.0,1,1,1,0,14,0,-1,-1,mining_activity,0.65,Persistent near mining/quarry area,mining_activity,0.623,mining_activity,0.623
-1253,29.78555,91.60432,1,1,0.3333333333333333,1.0,1.24,1.24,1.24,1.24,0.0,1.24,301.18,301.18,0.0,1.0,0.0,0.0,0.0,0.0,power_plant,3,216.99421363624373,378.0903791842012,216.99421363624373,291.37945702695623,678.020801617782,403.35027397101294,276.9418737577081,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
-1254,32.5747,72.56332,1,1,0.3333333333333333,1.0,3.15,3.15,3.15,3.15,0.0,3.15,308.45,308.45,0.0,1.0,0.0,0.0,0.0,0.0,factory,1,266.718997965675,372.5740915579891,268.1391649476983,266.718997965675,602.4704623576657,1165.8132877632331,267.7370307671991,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1255,35.96856,68.68645,1,1,0.3333333333333333,1.0,0.58,0.58,0.58,0.58,0.0,0.58,302.12,302.12,0.0,1.0,0.0,0.0,0.0,0.0,factory,1,784.9489235538688,890.8838472890341,786.2750536335349,784.9489235538688,1118.728510455437,1516.674141237322,785.8095561184803,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.975,unclassified,0.3
-1256,24.76271,74.60774,1,1,0.3333333333333333,1.0,1.26,1.26,1.26,1.26,0.0,1.26,306.91,306.91,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,71.1860887700366,301.07919582933897,74.83708450384076,90.53962671194007,393.0189429805635,455.4916890792012,71.1860887700366,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.986,unclassified,0.3
-1257,24.76335,74.60571,1,1,0.3333333333333333,1.0,0.71,0.71,0.71,0.71,0.0,0.71,303.34,303.34,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,71.0016764395364,301.05771458449385,74.64708988995123,90.3663640557436,393.02548799678107,455.4624107690631,71.0016764395364,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.986,unclassified,0.3
-1258,25.3894,68.57961,1,1,0.3333333333333333,1.0,1.29,1.29,1.29,1.29,0.0,1.29,315.17,315.17,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,84.8402685853813,353.8729804239407,84.87444971418812,280.5026828247884,797.350964385973,360.24138595962705,84.8402685853813,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.991,unclassified,0.3
-1259,27.71806,68.49272,1,1,0.3333333333333333,1.0,0.44,0.44,0.44,0.44,0.0,0.44,313.32,313.32,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,341.41083273589226,606.0260430396033,342.3102726348059,485.36697660680704,741.9328976857585,610.7288902198345,341.41083273589226,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.979,unclassified,0.3
-1260,28.42419,69.70075,1,1,0.3333333333333333,1.0,0.87,0.87,0.87,0.87,0.0,0.87,308.69,308.69,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,418.29893127703804,536.1893327178917,418.5852804695851,488.5316237310444,621.5742724398552,673.721118281374,418.29893127703804,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.979,unclassified,0.3
-1261,15.1696,76.37997,1,1,0.3333333333333333,1.0,0.65,0.65,0.65,0.65,0.0,0.65,296.09,296.09,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,41.760722920481236,474.9125678386039,51.53555905207643,59.58856769519355,1433.6487898879036,356.3742204720846,41.760722920481236,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.948,unclassified,0.3
-1262,15.65919,73.98986,1,1,0.3333333333333333,1.0,1.8,1.8,1.8,1.8,0.0,1.8,315.41,315.41,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,0.06065988142364762,731.0166885239305,12.86322412639914,9.35395184626337,1394.7034546596446,541.9012658652954,0.06065988142364762,999.0,1,0,0,0,5,0,-1,-1,mining_activity,0.65,Persistent near mining/quarry area,mining_activity,0.961,mining_activity,0.961
-1263,17.06269,76.97835,1,1,0.3333333333333333,1.0,0.84,0.84,0.84,0.84,0.0,0.84,306.39,306.39,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,0.30388342963653925,527.1852319164242,0.8361745540011077,42.44211985627189,1226.5291964745672,189.56001471787013,0.30388342963653925,999.0,1,0,1,0,2,0,-1,-1,mining_activity,0.65,Persistent near mining/quarry area,mining_activity,0.989,mining_activity,0.989
-1264,17.43479,74.96613,1,1,0.3333333333333333,1.0,0.74,0.74,0.74,0.74,0.0,0.74,307.73,307.73,0.0,1.0,0.0,0.0,0.0,0.0,power_plant,3,188.84868682041508,565.9603222167701,188.84868682041508,204.30759079961598,1186.360644310094,397.55663914369484,194.48172879010156,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.975,unclassified,0.3
-1265,18.42431,74.38948,1,1,0.3333333333333333,1.0,0.44,0.44,0.44,0.44,0.0,0.44,307.81,307.81,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,193.43287903885408,443.74003261562393,193.8003195798358,245.02151227786172,1084.3320325150614,350.0892036440461,193.43287903885408,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.989,unclassified,0.3
-1266,18.59601,74.25494,1,1,0.3333333333333333,1.0,1.7,1.7,1.7,1.7,0.0,1.7,317.81,317.81,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,171.69069207098562,421.951296375103,171.95866625652027,221.24244803189615,1067.7001447314785,326.4000116813199,171.69069207098562,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1267,19.36855,71.35361,1,1,0.3333333333333333,1.0,2.17,2.17,2.17,2.17,0.0,2.17,312.3,312.3,0.0,1.0,0.0,0.0,0.0,0.0,power_plant,3,154.60198027302113,364.42175945601434,154.60198027302113,171.9647012873986,1077.0324852742551,233.33898338918738,157.527704072786,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1268,8.09268,80.79333,1,1,0.3333333333333333,1.0,1.9,1.9,1.9,1.9,0.0,1.9,316.15,316.15,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,511.62076430394643,567.3718002175101,536.4132313762011,521.8639493900188,2275.679625314339,1015.9268610432541,511.62076430394643,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.992,unclassified,0.3
-1269,8.74017,78.09332,1,1,0.3333333333333333,1.0,0.38,0.38,0.38,0.38,0.0,0.38,306.91,306.91,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,434.90491355326014,547.016580002262,436.4041781153875,436.38858107315053,2158.953925344772,972.1545119547143,434.90491355326014,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.979,unclassified,0.3
-1270,10.41461,77.11382,1,1,0.3333333333333333,1.0,0.43,0.43,0.43,0.43,0.0,0.43,305.75,305.75,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,248.82499771918995,460.58546579806915,253.64622361357277,253.25055311355504,1965.176071678468,802.4160542608236,248.82499771918995,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.973,unclassified,0.3
-1271,10.94284,78.06322,1,1,0.3333333333333333,1.0,1.41,1.41,1.41,1.41,0.0,1.41,316.81,316.81,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,189.95796847357582,345.0991454246416,192.90670925315908,192.89324300920902,1914.9336274774137,728.2889215473849,189.95796847357582,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1272,11.08366,78.75399,1,1,0.3333333333333333,1.0,2.89,2.89,2.89,2.89,0.0,2.89,311.37,311.37,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,178.82151265413694,284.7826897857811,200.8741067897686,190.90456704408496,1908.7269591635413,709.2631715967916,178.82151265413694,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.995,unclassified,0.3
-1273,11.18313,79.09899,1,1,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,0.0,0.5,304.24,304.24,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,166.41360479807676,255.14595764479475,181.62337507814186,181.5918050833619,1903.4823744244327,699.419985724802,166.41360479807676,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.995,unclassified,0.3
-1274,12.59783,77.8851,1,1,0.3333333333333333,1.0,0.27,0.27,0.27,0.27,0.0,0.27,299.48,299.48,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,6.891301892881059,266.6333801415821,15.229709226424028,13.95530781077869,1729.8886906764415,548.1499229549181,6.891301892881059,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.759,unclassified,0.3
-1275,12.60132,77.88569,1,1,0.3333333333333333,1.0,0.27,0.27,0.27,0.27,0.0,0.27,308.19,308.19,0.0,1.0,0.0,0.0,0.0,0.0,industrial_zone,4,6.6008056495167455,266.4772457713457,15.078136388200846,13.584223902580467,1729.5096311797174,547.7566075788027,6.6008056495167455,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.759,unclassified,0.3
-1276,6.19543,81.0187,1,1,0.3333333333333333,1.0,3.17,3.17,3.17,3.17,0.0,3.17,334.15,334.15,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,724.011936229148,779.771016667191,748.6256772409442,734.1403121258616,2487.253466053369,1224.461748109924,724.011936229148,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1277,6.23883,81.20638,1,1,0.3333333333333333,1.0,1.23,1.23,1.23,1.23,0.0,1.23,330.31,330.31,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,722.2657167854587,777.4038369940888,747.3563330505946,732.7421836459396,2486.790060888078,1218.6177862229326,722.2657167854587,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1278,6.32778,81.01263,1,1,0.3333333333333333,1.0,2.71,2.71,2.71,2.71,0.0,2.71,342.68,342.68,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,709.3362097140584,765.0645842497781,733.9835726254505,719.4881467167224,2472.704562320651,1209.8088632343615,709.3362097140584,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.999,unclassified,0.3
-1279,6.33772,81.34603,1,1,0.3333333333333333,1.0,7.75,7.75,7.75,7.75,0.0,7.75,334.53,334.53,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,714.0839988708107,768.6895811443428,739.547246405757,724.8369320239517,2479.3204313517767,1207.0840187142069,714.0839988708107,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1280,6.33925,81.34753,1,1,0.3333333333333333,1.0,4.21,4.21,4.21,4.21,0.0,4.21,335.71,335.71,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,713.9471681494271,768.5465266707296,739.4146002098948,724.7032300489964,2479.190003938691,1206.909120233375,713.9471681494271,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1281,6.35255,81.13854,1,1,0.3333333333333333,1.0,3.16,3.16,3.16,3.16,0.0,3.16,342.55,342.55,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,708.602562328854,763.9117465694162,733.5755595113128,718.9918754821813,2472.8604917473604,1206.3185359406032,708.602562328854,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1282,6.39061,81.01627,1,1,0.3333333333333333,1.0,5.79,5.79,5.79,5.79,0.0,5.79,348.9,348.9,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,702.4672465605655,758.159650152648,727.1477546185014,712.6428421563833,2465.9448154133697,1202.810919961663,702.4672465605655,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1283,6.411,81.08882,1,1,0.3333333333333333,1.0,0.85,0.85,0.85,0.85,0.0,0.85,331.91,331.91,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,701.3533198895574,756.8007924119612,726.2262761605582,711.6690008994062,2465.3655037257613,1200.1020963146752,701.3533198895574,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.991,unclassified,0.3
-1284,6.41308,81.00175,1,1,0.3333333333333333,1.0,2.93,2.93,2.93,2.93,0.0,2.93,336.85,336.85,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,699.77567321898,755.505911945099,724.4274187106606,709.9302615913322,2463.17270456874,1200.412054265881,699.77567321898,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1285,6.56763,80.98006,1,1,0.3333333333333333,1.0,2.46,2.46,2.46,2.46,0.0,2.46,331.95,331.95,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,682.4244082473515,738.1646047936645,707.0791937406601,692.5802127668672,2445.8588073239825,1183.406735971725,682.4244082473515,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1286,6.7111,81.59296,1,1,0.3333333333333333,1.0,5.1,5.1,5.1,5.1,0.0,5.1,332.59,332.59,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,679.1310819715791,732.5217062722406,705.3435449944349,690.4542969421211,2444.888703059834,1165.0664425338377,679.1310819715791,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1287,6.73593,81.59883,1,1,0.3333333333333333,1.0,8.39,8.39,8.39,8.39,0.0,8.39,337.41,337.41,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,676.5973064194973,729.9415126003064,702.8365164716085,687.9412624880408,2442.349011066154,1162.300738311147,676.5973064194973,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1288,6.73672,81.60365,1,1,0.3333333333333333,1.0,13.03,13.03,13.03,13.03,0.0,13.03,335.05,335.05,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,676.6366786420533,729.9603989403032,702.8869416378425,687.9892548028441,2442.385343691699,1162.209203348169,676.6366786420533,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1289,6.8355,81.49601,1,1,0.3333333333333333,1.0,9.59,9.59,9.59,9.59,0.0,9.59,333.16,333.16,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,663.2288082668919,716.9056238777539,689.2917263968496,674.4354837027955,2428.98657251506,1151.3655316040572,663.2288082668919,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1290,6.83939,81.49536,1,1,0.3333333333333333,1.0,9.59,9.59,9.59,9.59,0.0,9.59,345.89,345.89,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,662.7911197257263,716.4672653546211,688.8546970646855,673.9982864464018,2428.5489910138594,1150.934249883562,662.7911197257263,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1291,6.84047,81.57497,1,1,0.3333333333333333,1.0,12.38,12.38,12.38,12.38,0.0,12.38,346.36,346.36,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,664.6792719415288,718.026067464377,690.92438372075,676.0273892041547,2430.430276337178,1150.6986872045943,664.6792719415288,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1292,6.84425,81.54947,1,1,0.3333333333333333,1.0,10.33,10.33,10.33,10.33,0.0,10.33,337.98,337.98,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,663.6161564036599,717.0654511359022,689.8060228666413,674.9212110240435,2429.377985939466,1150.308323784671,663.6161564036599,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1293,6.84813,81.54882,1,1,0.3333333333333333,1.0,10.33,10.33,10.33,10.33,0.0,10.33,337.81,337.81,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,663.1797977090638,716.6282762539477,689.3703869223083,674.4853974958877,2428.9415502762745,1149.8777680626154,663.1797977090638,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1294,6.85314,81.40752,1,1,0.3333333333333333,1.0,6.24,6.24,6.24,6.24,0.0,6.24,335.08,335.08,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,659.2101118046929,713.2300087210422,685.0753395246969,670.2647527519686,2424.8852789630487,1149.6085390842995,659.2101118046929,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1295,6.93935,81.63994,1,1,0.3333333333333333,1.0,5.6,5.6,5.6,5.6,0.0,5.6,336.24,336.24,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,655.7395530273542,708.7142366547357,682.1862920090167,667.245546421312,2421.3860715060014,1139.657670999262,655.7395530273542,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1296,7.07303,81.20502,1,1,0.3333333333333333,1.0,8.49,8.49,8.49,8.49,0.0,8.49,334.73,334.73,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,630.8521974482317,685.5179835592357,656.3294655826674,641.6116169840682,2396.1241399907362,1125.9510643544684,630.8521974482317,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1297,7.07577,81.20669,1,1,0.3333333333333333,1.0,9.04,9.04,9.04,9.04,0.0,9.04,341.39,341.39,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,630.5864644997893,685.2438204053778,656.0695240543361,641.3502179405245,2395.86662019635,1125.6384636717648,630.5864644997893,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1298,7.07607,81.5708,1,1,0.3333333333333333,1.0,6.13,6.13,6.13,6.13,0.0,6.13,333.41,333.41,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,639.128479421427,692.2651006704283,665.5019916281665,650.5761719456618,2404.8290860342513,1124.5068959240934,639.128479421427,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1299,7.09516,81.44301,1,1,0.3333333333333333,1.0,12.36,12.36,12.36,12.36,0.0,12.36,345.55,345.55,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,633.7780929937134,687.4490449050508,659.8638613546957,645.0011876224348,2399.5386500700843,1122.6120961067686,633.7780929937134,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1300,7.0955,81.44486,1,1,0.3333333333333333,1.0,9.23,9.23,9.23,9.23,0.0,9.23,334.54,334.54,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,633.7868104717683,687.4495733257446,659.877215142991,645.0134925216315,2399.548008973607,1122.5697787881045,633.7868104717683,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
